BIOMASS CALCULATION RESULTS
==================================================
Generated on: 2025-11-23 08:17:11
Total records: 2522

plot	subplot	year	origin	tree status	speccode	tree number	dbh	height	Total (KG)
1211836	1	2005	Natural Stand	L 	13	9260	15.2	12.83	67.9149
1211836	1	2005	Natural Stand	L 	13	9261	14.6	12.14	61.1002
1211836	1	2005	Natural Stand	L 	13	9262	13.9	11.37	53.8376
1211836	1	2005	Natural Stand	L 	13	9263	13.7	11.25	52.0597
1211836	1	2005	Natural Stand	L 	13	9264	10	9.66	25.9301
1211836	1	2005	Natural Stand	L 	13	9265	5.8	5.36	7.3227
1211836	1	2010	Natural Stand	L 	13	9495	15	13.3	67.3355
1211836	1	2010	Natural Stand	L 	13	9496	14	11.7	55.2691
1211836	1	2010	Natural Stand	L 	13	9497	14.7	11.6	60.7882
1211836	1	2010	Natural Stand	L 	13	9498	15.7	11.6	69.5251
1211836	1	2010	Natural Stand	L 	13	9499	14.4	10.8	56.8001
1211836	1	2010	Natural Stand	L 	13	9500	10.5	10.1	29.1288
1211836	1	2010	Natural Stand	L 	13	9501	7.2	8.1	12.4853
1211836	1	2010	Natural Stand	L 	13	9502	6.2	5.9	8.4942
1211836	1	2010	Natural Stand	L 	13	9503	4.2	5.03	3.6426
1211836	1	2010	Natural Stand	L 	13	9504	5	4.91	5.3000
1211836	1	2010	Natural Stand	L 	13	9505	4.1	3.68	3.5569
1211836	1	2010	Natural Stand	L 	13	9506	3	3.26	1.8016
1211836	1	2021	Natural Stand	L 	13	9735	16.1	13.9	79.1962
1211836	1	2021	Natural Stand	L 	13	9736	16.8	13.4	84.6308
1211836	1	2021	Natural Stand	L 	13	9737	15.4	13.4	71.1973
1211836	1	2021	Natural Stand	L 	13	9738	16.2	13.3	78.4322
1211836	1	2021	Natural Stand	L 	13	9739	14.6	12.9	62.8602
1211836	1	2021	Natural Stand	L 	13	9740	11.8	11.6	39.1468
1211836	1	2021	Natural Stand	L 	13	9741	6.9	6.8	10.8767
1211836	1	2021	Natural Stand	L 	13	9742	5.2	5.5	5.7917
1211836	1	2021	Natural Stand	L 	13	9743	2.9	3.72	1.6318
1211836	1	2021	Natural Stand	L 	13	9744	2.8	3.6	1.5153
1211836	1	2021	Natural Stand	L 	13	9745	2.8	3.32	1.5346
1211886	1	2012	Natural Stand	L 	13	9923	2.8	2.9	1.5985
1211886	1	2022	Natural Stand	L 	13	9924	6.2	6	8.5077
1211886	1	2022	Natural Stand	L 	13	9925	3.5	4.8	2.4643
1211906	1	2004	Natural Stand	L 	13	9926	15.6	9.05	65.0066
1211906	1	2004	Natural Stand	L 	13	9927	8.5	8.84	18.0435
1211906	1	2004	Natural Stand	L 	13	9928	8.7	8.09	18.3769
1211906	1	2007	Natural Stand	L 	13	9940	15.6	9.5	65.3112
1211906	1	2007	Natural Stand	L 	13	9941	7.9	8.1	15.0751
1211906	1	2007	Natural Stand	L 	13	9942	8.8	8	18.7622
1211906	1	2018	Natural Stand	L 	13	9954	10.4	10.6	29.1932
1211906	1	2018	Natural Stand	L 	13	9955	9	9.3	20.6553
1211906	1	2018	Natural Stand	L 	13	9956	8.7	8.8	18.8809
1211906	1	2018	Natural Stand	L 	13	9957	3.7	7.7	3.3045
1211926	1	2004	Natural Stand	L 	13	9985	22.5	16.84	169.4376
1211926	1	2004	Natural Stand	L 	13	9986	19.5	14.57	118.5532
1211926	1	2004	Natural Stand	L 	13	9987	19.9	14.04	121.4312
1211926	1	2004	Natural Stand	L 	13	9988	17.8	13.73	96.0808
1211926	1	2004	Natural Stand	L 	13	9989	12.6	10.36	42.5696
1211926	1	2004	Natural Stand	L 	13	9990	8.8	9.79	20.1971
1211926	1	2011	Natural Stand	L 	13	10020	24	17.5	196.4209
1211926	1	2011	Natural Stand	L 	13	10021	20.9	15	138.0626
1211926	1	2011	Natural Stand	L 	13	10022	20.6	14.8	133.2846
1211926	1	2011	Natural Stand	L 	13	10023	15.5	13.1	71.3139
1211926	1	2011	Natural Stand	L 	13	10024	12.7	12.5	46.9981
1211926	1	2011	Natural Stand	L 	13	10025	14.5	11.8	59.5337
1211926	1	2011	Natural Stand	L 	13	10026	6.2	7	8.7730
1211926	1	2011	Natural Stand	L 	13	10027	5.6	6.3	6.9194
1211926	1	2011	Natural Stand	L 	13	10028	6.6	5.4	9.7310
1211926	1	2011	Natural Stand	L 	13	10029	3.5	3.6	2.4930
1211926	1	2011	Natural Stand	L 	13	10030	3.9	3.5	3.2197
1211926	1	2022	Natural Stand	L 	13	10052	25	18.1	216.7949
1211926	1	2022	Natural Stand	L 	13	10053	19.2	16.2	121.5633
1211926	1	2022	Natural Stand	L 	13	10054	21.2	15.6	144.7665
1211926	1	2022	Natural Stand	L 	13	10055	20.9	15.5	140.2743
1211926	1	2022	Natural Stand	L 	13	10056	15.5	14.1	74.0662
1211926	1	2022	Natural Stand	L 	13	10057	15.1	13.8	69.5546
1211926	1	2022	Natural Stand	L 	13	10058	15.3	13.4	70.2870
1211926	1	2022	Natural Stand	L 	13	10059	16.6	12.83	81.0241
1211926	1	2022	Natural Stand	L 	13	10060	12.8	12.5	47.7270
1211926	1	2022	Natural Stand	L 	13	10061	13.7	12.5	54.5653
1211926	1	2022	Natural Stand	L 	13	10062	12.1	12.4	42.5673
1211926	1	2022	Natural Stand	L 	13	10063	15.1	12.4	65.9859
1211926	1	2022	Natural Stand	L 	13	10064	12.3	10.2	40.3012
1211926	1	2022	Natural Stand	L 	13	10065	9	9.5	20.8394
1211926	1	2022	Natural Stand	L 	13	10066	9.9	8.9	24.6769
1211926	1	2022	Natural Stand	L 	13	10067	6.8	5.5	10.3851
1211926	1	2022	Natural Stand	L 	13	10068	4.7	3.7	4.8753
1211951	1	2004	Natural Stand	L 	13	10083	12.6	13.36	48.0214
1211951	1	2004	Natural Stand	L 	13	10084	11.7	13.08	41.1043
1211951	1	2004	Natural Stand	L 	13	10085	11.5	12.05	37.9512
1211951	1	2004	Natural Stand	L 	13	10086	11.2	11.3	34.8596
1211951	1	2004	Natural Stand	L 	13	10087	5.3	9.66	7.5184
1211951	1	2004	Natural Stand	L 	13	10088	7.7	9.5	15.2965
1211951	1	2015	Natural Stand	L 	13	10112	14.2	14.2	62.7099
1211951	1	2015	Natural Stand	L 	13	10113	9.7	12	27.2216
1211961	1	2004	Natural Stand	L 	13	10118	14.3	16.43	69.7179
1211961	1	2014	Natural Stand	L 	13	10127	27.5	20.6	281.5193
1211961	1	2014	Natural Stand	L 	13	10128	20.6	20	158.9997
1211961	1	2014	Natural Stand	L 	13	10129	19.7	19.5	143.5989
1211961	1	2014	Natural Stand	L 	13	10130	13.7	15.4	61.5625
1211961	1	2014	Natural Stand	L 	13	10131	5.9	5.5	7.6026
1218516	1	2006	Natural Stand	L 	13	10133	16.9	14.41	88.7888
1218516	1	2006	Natural Stand	L 	13	10134	15.4	13.75	72.1522
1218516	1	2006	Natural Stand	L 	13	10135	13.7	12.65	54.8919
1218516	1	2006	Natural Stand	L 	13	10136	14.8	11.88	62.2218
1218516	1	2006	Natural Stand	L 	13	10137	11.5	11.26	36.6684
1218516	1	2006	Natural Stand	L 	13	10138	11.7	10.5	36.8040
1218516	1	2006	Natural Stand	L 	13	10139	11	10.27	32.2077
1218516	1	2006	Natural Stand	L 	13	10140	5	5.09	5.2991
1218516	1	2015	Natural Stand	L 	13	10242	18.3	15.3	107.2006
1218516	1	2015	Natural Stand	L 	13	10243	17.1	13.9	89.2206
1218516	1	2015	Natural Stand	L 	13	10244	15.1	13.8	69.5546
1218516	1	2015	Natural Stand	L 	13	10245	13.3	11.2	48.9414
1218516	1	2015	Natural Stand	L 	13	10246	11.5	10.8	35.9743
1218516	1	2015	Natural Stand	L 	13	10247	11.2	9.8	32.8132
1218516	1	2015	Natural Stand	L 	13	10248	8.4	8.1	17.0981
1218516	1	2015	Natural Stand	L 	13	10249	7.2	7.3	12.0809
1218516	1	2015	Natural Stand	L 	13	10250	6.2	5.5	8.4715
1218546	1	2006	Natural Stand	L 	13	10361	10.6	9.61	29.1243
1218546	1	2006	Natural Stand	L 	13	10362	10.5	9.19	28.1349
1218546	1	2006	Natural Stand	L 	13	10363	11	8.69	30.5206
1218546	1	2006	Natural Stand	L 	13	10364	10.7	8.39	28.5761
1218546	1	2006	Natural Stand	L 	13	10365	6.1	5.88	8.2005
1218546	1	2006	Natural Stand	L 	13	10366	4.7	5.52	4.6769
1218546	1	2014	Natural Stand	L 	13	11040	11.8	9.9	36.6392
1218546	1	2014	Natural Stand	L 	13	11041	12.1	9.8	38.4540
1218546	1	2014	Natural Stand	L 	13	11042	12.4	9.5	40.0972
1218546	1	2014	Natural Stand	L 	13	11043	11.8	9.4	36.0571
1218546	1	2014	Natural Stand	L 	13	11044	8.3	9.1	17.4024
1218546	1	2014	Natural Stand	L 	13	11045	5.7	6.2	7.1561
1218546	1	2014	Natural Stand	L 	13	11046	5	5.9	5.3886
1218546	1	2014	Natural Stand	L 	13	11047	5.1	4.9	5.5356
1218546	1	2014	Natural Stand	L 	13	11048	3.6	4.4	2.5975
1218546	1	2014	Natural Stand	L 	13	11049	3.8	4.2	2.9255
1218546	1	2014	Natural Stand	L 	13	11050	4	3.1	3.5976
1218651	1	2004	Natural Stand	L 	13	11698	44.3	23.57	774.2296
1218651	1	2009	Natural Stand	L 	13	11702	43.8	23.4	754.0737
1218651	1	2009	Natural Stand	L 	13	11703	23.6	21.34	215.0217
1218651	1	2009	Natural Stand	L 	13	11704	22.4	18.37	176.5638
1218651	1	2009	Natural Stand	L 	13	11705	19.7	16.51	129.2010
1218651	1	2009	Natural Stand	L 	13	11706	4.9	5.26	5.0811
1218651	1	2019	Natural Stand	L 	13	11707	45.4	24.9	837.2589
1218651	1	2019	Natural Stand	L 	13	11708	23.9	19.5	207.5816
1218651	1	2019	Natural Stand	L 	13	11709	21.8	18.1	166.0375
1218746	1	2005	Natural Stand	L 	13	11710	10.7	9.17	29.2301
1218746	1	2005	Natural Stand	L 	13	11711	9.6	9.11	23.3519
1218746	1	2005	Natural Stand	L 	13	11712	11.1	8.83	31.2228
1218746	1	2005	Natural Stand	L 	13	11713	8.7	7.94	18.2862
1218746	1	2005	Natural Stand	L 	13	11714	5.1	5.21	5.5349
1218746	1	2005	Natural Stand	L 	13	11715	5.6	5.05	6.7918
1218746	1	2015	Natural Stand	L 	13	11749	9.8	9	24.2551
1218746	1	2015	Natural Stand	L 	13	11750	7.9	7.6	14.7976
1218746	1	2015	Natural Stand	L 	13	11751	9.1	7.5	19.8635
1218746	1	2015	Natural Stand	L 	13	11752	7.1	7	11.6175
1218746	1	2015	Natural Stand	L 	13	11753	7.1	7	11.6175
1218746	1	2015	Natural Stand	L 	13	11754	6.9	6.4	10.7706
1218776	1	2004	Natural Stand	L 	13	11766	14.1	10.37	53.6977
1218776	1	2004	Natural Stand	L 	13	11767	6.9	5.29	10.7696
1218776	1	2013	Natural Stand	L 	13	11795	15.7	12.4	71.3647
1218776	1	2013	Natural Stand	L 	13	11796	10.8	9.9	30.5876
1218801	1	2018	Natural Stand	L 	13	11826	12.5	8	39.6983
1218801	1	2018	Natural Stand	L 	13	11827	9.9	6.72	23.6893
1218801	1	2018	Natural Stand	L 	13	11828	9.7	6.3	22.7345
1218801	1	2018	Natural Stand	L 	13	11829	6.7	5.8	10.0387
1225416	1	2006	Natural Stand	L 	13	11833	23.4	18.3	191.7231
1225416	1	2006	Natural Stand	L 	13	11834	21.4	17.77	158.4264
1225416	1	2006	Natural Stand	L 	13	11835	20.2	17.54	140.5952
1225416	1	2006	Natural Stand	L 	13	11836	23.5	17.21	186.7537
1225416	1	2006	Natural Stand	L 	13	11837	19	16.64	120.9943
1225416	1	2006	Natural Stand	L 	13	11838	13.5	14.77	58.2768
1225416	1	2006	Natural Stand	L 	13	11839	5	6.16	5.4423
1225416	1	2006	Natural Stand	L 	13	11840	18.7	2.89	225.3813
1225416	1	2011	Natural Stand	L 	13	11974	23.6	18.8	198.0738
1225416	1	2011	Natural Stand	L 	13	11975	21.7	18.8	168.4969
1225416	1	2011	Natural Stand	L 	13	11976	20.5	18.5	149.5524
1225416	1	2011	Natural Stand	L 	13	11977	23.7	18.3	196.5327
1225416	1	2011	Natural Stand	L 	13	11978	19.3	18.1	131.3980
1225416	1	2011	Natural Stand	L 	13	11979	18.1	16.1	108.0083
1225416	1	2011	Natural Stand	L 	13	11980	19.2	16	120.7106
1225416	1	2011	Natural Stand	L 	13	11981	20.7	15.9	139.4390
1225416	1	2011	Natural Stand	L 	13	11982	18.1	15.5	105.6762
1225416	1	2011	Natural Stand	L 	13	11983	13.4	15.1	58.2727
1225416	1	2011	Natural Stand	L 	13	11984	16	14.9	81.2735
1225416	1	2011	Natural Stand	L 	13	11985	16.2	12.8	77.0651
1225416	1	2011	Natural Stand	L 	13	11986	12.6	11	43.5585
1225416	1	2011	Natural Stand	L 	13	11987	13.3	10.9	48.4240
1225416	1	2011	Natural Stand	L 	13	11988	5.3	6.1	6.1268
1225416	1	2011	Natural Stand	L 	13	11989	2.9	4.3	1.6359
1225416	1	2011	Natural Stand	L 	13	11990	2.8	3.7	1.5119
1225416	1	2021	Natural Stand	L 	13	12133	25.4	19.6	234.1936
1225416	1	2021	Natural Stand	L 	13	12134	20.3	19.6	152.5188
1225416	1	2021	Natural Stand	L 	13	12135	21.7	19.4	171.9470
1225416	1	2021	Natural Stand	L 	13	12136	24.3	18.5	207.6465
1225416	1	2021	Natural Stand	L 	13	12137	22.5	18.2	177.0964
1225416	1	2021	Natural Stand	L 	13	12138	23.5	17.5	188.4617
1225416	1	2021	Natural Stand	L 	13	12139	19	17.3	123.8984
1225416	1	2021	Natural Stand	L 	13	12140	20.7	17.2	145.6854
1225416	1	2021	Natural Stand	L 	13	12141	18.9	17	121.3271
1225416	1	2021	Natural Stand	L 	13	12142	16.7	15.6	90.7125
1225416	1	2021	Natural Stand	L 	13	12143	13.8	15.5	62.6844
1225416	1	2021	Natural Stand	L 	13	12144	17.3	13.6	90.3600
1225416	1	2021	Natural Stand	L 	13	12145	13.5	12.4	52.7905
1225416	1	2021	Natural Stand	L 	13	12146	6.8	7.1	10.6552
1225436	1	2006	Natural Stand	L 	13	12291	15.9	15.62	82.5836
1225436	1	2006	Natural Stand	L 	13	12292	17	14.93	91.5634
1225436	1	2006	Natural Stand	L 	13	12293	16.2	14.8	82.9402
1225436	1	2006	Natural Stand	L 	13	12294	17.8	14.28	97.9120
1225436	1	2006	Natural Stand	L 	13	12295	15.8	13.95	76.4621
1225436	1	2006	Natural Stand	L 	13	12296	21.7	13.75	143.6641
1225436	1	2006	Natural Stand	L 	13	12297	15.8	13.05	73.9528
1225436	1	2006	Natural Stand	L 	13	12298	10.4	11.47	30.3703
1225436	1	2006	Natural Stand	L 	13	12299	9.7	9.11	23.8503
1225436	1	2006	Natural Stand	L 	13	12300	9	8.91	20.3174
1225436	1	2012	Natural Stand	L 	13	12470	17	17.6	101.3198
1225436	1	2012	Natural Stand	L 	13	12471	16.1	16.2	86.5353
1225436	1	2012	Natural Stand	L 	13	12472	18.5	15.9	111.8789
1225436	1	2012	Natural Stand	L 	13	12473	16.5	15.5	88.2853
1225436	1	2012	Natural Stand	L 	13	12474	16.4	14.7	84.6250
1225436	1	2012	Natural Stand	L 	13	12475	22	14.6	151.2646
1225436	1	2012	Natural Stand	L 	13	12476	16	14.2	79.1201
1225436	1	2012	Natural Stand	L 	13	12477	15.6	13.3	72.7661
1225436	1	2012	Natural Stand	L 	13	12478	13.7	12.6	54.7825
1225436	1	2012	Natural Stand	L 	13	12479	9.3	9.9	22.6552
1225436	1	2012	Natural Stand	L 	13	12480	9.6	7.6	22.3074
1225436	1	2012	Natural Stand	L 	13	12481	3.3	4.9	2.1875
1225436	1	2012	Natural Stand	L 	13	12482	3.3	3.5	2.1965
1225436	1	2012	Natural Stand	L 	13	12483	2.6	2.6	1.4101
1225436	1	2021	Natural Stand	L 	13	12659	15.7	15.3	79.5858
1225436	1	2021	Natural Stand	L 	13	12660	17	14.8	91.1229
1225436	1	2021	Natural Stand	L 	13	12661	19.6	14.6	119.8874
1225436	1	2021	Natural Stand	L 	13	12662	18	14.6	101.2297
1225436	1	2021	Natural Stand	L 	13	12663	16.4	14.4	83.6733
1225436	1	2021	Natural Stand	L 	13	12664	22.4	14.2	155.1881
1225436	1	2021	Natural Stand	L 	13	12665	16.6	14.1	84.7423
1225436	1	2021	Natural Stand	L 	13	12666	17.4	12.6	88.4688
1225436	1	2021	Natural Stand	L 	13	12667	14.2	11.6	56.6713
1225436	1	2021	Natural Stand	L 	13	12668	9.8	9.9	25.1510
1225436	1	2021	Natural Stand	L 	13	12669	10.3	8.1	26.1842
1225436	1	2021	Natural Stand	L 	13	12670	3	2.9	1.8778
1225456	1	2006	Natural Stand	L 	13	12819	20.2	16.53	135.7621
1225456	1	2006	Natural Stand	L 	13	12820	17.9	16.45	107.0843
1225456	1	2006	Natural Stand	L 	13	12821	23.5	16.42	182.2629
1225456	1	2006	Natural Stand	L 	13	12822	18.1	15.82	106.9099
1225456	1	2006	Natural Stand	L 	13	12823	17.3	15.06	95.2042
1225456	1	2006	Natural Stand	L 	13	12824	20.6	14.26	131.0908
1225456	1	2006	Natural Stand	L 	13	12825	15.4	14.13	73.2200
1225456	1	2006	Natural Stand	L 	13	12826	11.4	12.78	38.5645
1225456	1	2006	Natural Stand	L 	13	12827	5	5.23	5.3045
1225456	1	2012	Natural Stand	L 	13	12884	20.3	18	144.2340
1225456	1	2012	Natural Stand	L 	13	12885	24	17.9	198.8868
1225456	1	2012	Natural Stand	L 	13	12886	18.1	17.3	112.8910
1225456	1	2012	Natural Stand	L 	13	12887	18.2	16.5	110.7773
1225456	1	2012	Natural Stand	L 	13	12888	15.6	16	80.8277
1225456	1	2012	Natural Stand	L 	13	12889	15.8	15.8	82.1695
1225456	1	2012	Natural Stand	L 	13	12890	17.6	15.8	101.1751
1225456	1	2012	Natural Stand	L 	13	12891	15.9	15.3	81.5534
1225456	1	2012	Natural Stand	L 	13	12892	21.4	14.4	142.1911
1225456	1	2012	Natural Stand	L 	13	12893	17.6	14	94.8109
1225456	1	2012	Natural Stand	L 	13	12894	18.7	13.9	106.6631
1225456	1	2012	Natural Stand	L 	13	12895	11.7	13.2	41.3288
1225456	1	2012	Natural Stand	L 	13	12896	5.3	5.7	6.0558
1225456	1	2012	Natural Stand	L 	13	12897	6.2	5.7	8.4762
1225456	1	2023	Natural Stand	L 	13	12955	18.5	17.5	118.5807
1225456	1	2023	Natural Stand	L 	13	12956	25.2	17.4	215.6275
1225456	1	2023	Natural Stand	L 	13	12957	16.1	16.4	87.2162
1225456	1	2023	Natural Stand	L 	13	12958	18.4	16.1	111.5078
1225456	1	2023	Natural Stand	L 	13	12959	16.5	16.1	90.3504
1225456	1	2023	Natural Stand	L 	13	12960	13	16	57.1999
1225456	1	2023	Natural Stand	L 	13	12961	18.8	15.9	115.4422
1225456	1	2023	Natural Stand	L 	13	12962	17	15.9	94.9642
1225456	1	2023	Natural Stand	L 	13	12963	16.4	15.7	87.9301
1225456	1	2023	Natural Stand	L 	13	12964	17.2	15.7	96.4059
1225456	1	2023	Natural Stand	L 	13	12965	17.8	15.3	101.5432
1225456	1	2023	Natural Stand	L 	13	12966	16.6	15.2	88.3065
1225456	1	2023	Natural Stand	L 	13	12967	15.2	15.1	74.1805
1225456	1	2023	Natural Stand	L 	13	12968	13.4	14.6	57.0376
1225456	1	2023	Natural Stand	L 	13	12969	15.1	14.5	71.5035
1225456	1	2023	Natural Stand	L 	13	12970	16.5	14.4	84.6767
1225456	1	2023	Natural Stand	L 	13	12971	15.1	14.4	71.2195
1225456	1	2023	Natural Stand	L 	13	12972	23.2	14.3	167.2128
1225456	1	2023	Natural Stand	L 	13	12973	15.8	14	76.6074
1225456	1	2023	Natural Stand	L 	13	12974	12.5	13.9	48.4248
1225456	1	2023	Natural Stand	L 	13	12975	13.6	13.8	56.7296
1225456	1	2023	Natural Stand	L 	13	12976	12.3	13.4	45.9184
1225456	1	2023	Natural Stand	L 	13	12977	13.8	13.1	56.7018
1225456	1	2023	Natural Stand	L 	13	12978	13.9	12.7	56.5975
1225456	1	2023	Natural Stand	L 	13	12979	13.7	12.7	55.0018
1225456	1	2023	Natural Stand	L 	13	12980	11.5	12.1	38.0358
1225456	1	2023	Natural Stand	L 	13	12981	14.3	12	58.3087
1225456	1	2023	Natural Stand	L 	13	12982	15	11.7	63.5480
1225456	1	2023	Natural Stand	L 	13	12983	13.6	11.7	52.1407
1225456	1	2023	Natural Stand	L 	13	12984	14.3	11.5	57.2825
1225456	1	2023	Natural Stand	L 	13	12985	11.8	10.9	38.0309
1225456	1	2023	Natural Stand	L 	13	12986	17.8	10.9	88.7390
1225456	1	2023	Natural Stand	L 	13	12987	12.4	10.9	42.0171
1225456	1	2023	Natural Stand	L 	13	12988	12.1	10.7	39.6900
1225456	1	2023	Natural Stand	L 	13	12989	14.3	10.2	55.0433
1225456	1	2023	Natural Stand	L 	13	12990	11.8	10.1	36.8952
1225456	1	2023	Natural Stand	L 	13	12991	11.4	10	34.2670
1225456	1	2023	Natural Stand	L 	13	12992	13.1	9.7	45.2204
1225456	1	2023	Natural Stand	L 	13	12993	12	9.5	37.4502
1225456	1	2023	Natural Stand	L 	13	12994	12.2	9.4	38.6508
1225456	1	2023	Natural Stand	L 	13	12995	10.3	9.3	27.1529
1225456	1	2023	Natural Stand	L 	13	12996	8.5	9	18.1708
1225456	1	2023	Natural Stand	L 	13	12997	6.1	5.7	8.1830
1225456	1	2023	Natural Stand	L 	13	12998	5.1	4.3	5.6311
1225701	1	2004	Natural Stand	L 	13	13026	23.4	21.09	209.8807
1225701	1	2004	Natural Stand	L 	13	13027	22.5	20.58	191.6168
1225701	1	2004	Natural Stand	L 	13	13028	22	19.77	178.7190
1225701	1	2004	Natural Stand	L 	13	13029	15.3	15.03	74.9143
1225701	1	2004	Natural Stand	L 	13	13030	7.6	11.08	16.2546
1225701	1	2007	Natural Stand	L 	13	13059	22.2	20.6	186.9288
1225701	1	2007	Natural Stand	L 	13	13060	16.2	19.6	99.8773
1225701	1	2007	Natural Stand	L 	13	13061	19.3	19.3	137.1615
1225701	1	2007	Natural Stand	L 	13	13062	18.1	19.1	120.6434
1225701	1	2007	Natural Stand	L 	13	13063	14.1	13.1	59.1466
1225701	1	2016	Natural Stand	L 	13	13070	19.4	18.6	135.0938
1225701	1	2016	Natural Stand	L 	13	13071	22.5	18	175.9361
1225701	1	2016	Natural Stand	L 	13	13072	15.2	17.4	81.3716
1232251	1	2008	Natural Stand	L 	13	13074	24.6	18.13	210.2404
1232251	1	2008	Natural Stand	L 	13	13075	16.9	16.41	95.7339
1232251	1	2008	Natural Stand	L 	13	13076	16	15.69	83.8153
1232251	1	2008	Natural Stand	L 	13	13077	15.4	14.9	75.4716
1232251	1	2008	Natural Stand	L 	13	13078	12.3	14.07	47.3075
1232251	1	2008	Natural Stand	L 	13	13079	11.5	13.99	41.4626
1232251	1	2008	Natural Stand	L 	13	13080	10.2	13.3	31.9476
1232251	1	2008	Natural Stand	L 	13	13081	15.5	13.29	71.8180
1232251	1	2008	Natural Stand	L 	13	13082	12.4	12.68	45.1972
1232251	1	2008	Natural Stand	L 	13	13083	10.7	11.96	32.8419
1232251	1	2008	Natural Stand	L 	13	13084	11	11.89	34.5464
1232251	1	2008	Natural Stand	L 	13	13085	12.1	11.39	40.7860
1232251	1	2008	Natural Stand	L 	13	13086	12	11.24	39.8729
1232251	1	2008	Natural Stand	L 	13	13087	11	9.21	30.9892
1232251	1	2008	Natural Stand	L 	13	13088	13.4	7.58	46.3684
1232251	1	2008	Natural Stand	L 	13	13089	9.2	7.4	20.2914
1232251	1	2008	Natural Stand	L 	13	13090	5.7	6.39	7.2018
1232251	1	2008	Natural Stand	L 	13	13091	5.7	5.66	7.0673
1232251	1	2008	Natural Stand	L 	13	13092	5.1	4.49	5.5850
1232251	1	2008	Natural Stand	L 	13	13093	4.3	2.79	4.5678
1232251	1	2018	Natural Stand	L 	13	13140	18.5	18.3	122.1027
1232251	1	2018	Natural Stand	L 	13	13141	16.8	17.3	97.9394
1232251	1	2018	Natural Stand	L 	13	13142	10.4	14.5	35.1241
1232251	1	2018	Natural Stand	L 	13	13143	13.4	13.5	54.4321
1232251	1	2018	Natural Stand	L 	13	13144	13.7	12.2	53.9273
1232251	1	2018	Natural Stand	L 	13	13145	12.5	12.1	44.7957
1232251	1	2018	Natural Stand	L 	13	13146	7.4	7.2	12.7464
1232251	1	2018	Natural Stand	L 	13	13147	6.3	6	8.8041
1232251	1	2018	Natural Stand	L 	13	13148	7.7	5.1	13.9259
1232251	1	2018	Natural Stand	L 	13	13149	6.2	4.5	8.7183
1232251	1	2018	Natural Stand	L 	13	13150	4.4	3.5	4.2672
1232266	1	2006	Natural Stand	L 	13	13185	19.7	15.9	126.4990
1232266	1	2006	Natural Stand	L 	13	13186	24.1	15.82	188.3396
1232266	1	2006	Natural Stand	L 	13	13187	20.5	14.7	131.5778
1232266	1	2006	Natural Stand	L 	13	13188	21.1	12.56	131.6300
1232266	1	2006	Natural Stand	L 	13	13189	12.8	8.5	42.0047
1232266	1	2006	Natural Stand	L 	13	13190	5.7	5.53	7.0566
1232266	1	2015	Natural Stand	L 	13	13216	24.7	18	211.0705
1232266	1	2015	Natural Stand	L 	13	13217	25.2	16.3	208.8648
1232266	1	2015	Natural Stand	L 	13	13218	18.3	15.4	107.5839
1232266	1	2015	Natural Stand	L 	13	13219	24.1	15	184.1213
1232266	1	2015	Natural Stand	L 	13	13220	13.7	10	50.0595
1232266	1	2015	Natural Stand	L 	13	13221	11.3	8.4	32.0893
1232266	1	2015	Natural Stand	L 	13	13222	5.5	6.2	6.6414
1232266	1	2015	Natural Stand	L 	13	13223	5.3	5.3	6.0187
1232266	1	2015	Natural Stand	L 	13	13224	10.1	2	61.5533
1232266	1	2022	Natural Stand	L 	13	13242	27.1	19.3	263.2368
1232266	1	2022	Natural Stand	L 	13	13243	25.5	16.9	217.5605
1232266	1	2022	Natural Stand	L 	13	13244	25.4	16.8	215.2393
1232266	1	2022	Natural Stand	L 	13	13245	19.1	15.9	119.0664
1232266	1	2022	Natural Stand	L 	13	13246	17.9	14.2	98.7322
1232266	1	2022	Natural Stand	L 	13	13247	17.6	13.4	92.8968
1232266	1	2022	Natural Stand	L 	13	13248	19.7	12.8	114.7774
1232266	1	2022	Natural Stand	L 	13	13249	14.5	12.2	60.3958
1232266	1	2022	Natural Stand	L 	13	13250	13.4	10.4	48.3691
1232266	1	2022	Natural Stand	L 	13	13251	11.7	10.1	36.2604
1232266	1	2022	Natural Stand	L 	13	13252	11.4	10	34.2670
1232266	1	2022	Natural Stand	L 	13	13253	11.6	9.8	35.2562
1232266	1	2022	Natural Stand	L 	13	13254	9.3	8.1	21.1184
1232296	1	2006	Natural Stand	L 	13	13266	10.5	8.27	27.3800
1232296	1	2006	Natural Stand	L 	13	13267	9	7.94	19.6262
1232301	1	2006	Natural Stand	L 	13	13269	24.5	21.21	229.8865
1232301	1	2006	Natural Stand	L 	13	13270	22.8	20.28	194.5627
1232301	1	2006	Natural Stand	L 	13	13271	18.6	19.72	129.8809
1232301	1	2006	Natural Stand	L 	13	13272	16.7	19.49	105.2604
1232301	1	2006	Natural Stand	L 	13	13273	17.6	19.12	114.5368
1232301	1	2006	Natural Stand	L 	13	13274	16.5	19.11	101.4524
1232301	1	2006	Natural Stand	L 	13	13275	19.7	17.85	135.4467
1232301	1	2006	Natural Stand	L 	13	13276	20.4	16.4	137.7878
1232301	1	2006	Natural Stand	L 	13	13277	10.8	12.79	34.7677
1232301	1	2006	Natural Stand	L 	13	13278	11.7	11.94	39.0646
